#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
6832,66.54,0.113939,0.296397,6847,0.131266,0.029100,24,4,-1.00,30,8,6,1,50,0.9,0.8,0.5,0.3,87817,42614,8848,1.20,7.33,58.01,2.55
14057,271.27,0.104136,0.241864,14135,0.119191,0.025829,24,4,-1.00,30,10,4,1,30,0.9,0.8,0.5,0.3,87817,109407,18840,1.19,9.87,260.21,3.29
8996,125.57,0.111759,0.267804,9020,0.121588,0.025461,24,4,-1.00,30,10,4,1,50,0.9,0.8,0.5,0.3,87817,64606,12074,1.18,9.89,114.50,1.78
11251,177.04,0.106655,0.265725,11285,0.116053,0.023307,24,4,-1.00,30,10,6,1,30,0.9,0.8,0.5,0.3,87817,91142,14667,1.18,8.94,166.92,2.34
7122,76.45,0.113772,0.294637,7140,0.130137,0.028663,24,4,-1.00,30,10,6,1,50,0.9,0.8,0.5,0.3,87817,53332,9297,1.21,9.01,66.23,1.96
14763,302.10,0.103780,0.239351,14853,0.117178,0.024974,24,4,-1.00,30,12,4,1,30,0.9,0.8,0.5,0.3,87817,131276,20072,1.19,11.64,289.27,3.43
9526,142.66,0.111611,0.264671,9558,0.119302,0.024543,24,4,-1.00,30,12,4,1,50,0.9,0.8,0.5,0.3,87817,77586,12945,1.18,11.66,129.82,2.34
11735,197.10,0.106370,0.262577,11780,0.121957,0.026366,24,4,-1.00,30,12,6,1,30,0.9,0.8,0.5,0.3,87817,109463,15547,1.18,10.64,185.28,2.06
7465,88.11,0.113433,0.292009,7486,0.128184,0.027794,24,4,-1.00,30,12,6,1,50,0.9,0.8,0.5,0.3,87817,64048,9889,1.16,10.63,76.32,2.09
11885,200.05,0.107111,0.250826,11930,0.125834,0.028524,24,4,-1.00,40,8,4,1,30,0.9,0.8,0.5,0.3,69371,73653,15871,1.19,7.60,191.26,2.96
8642,112.71,0.111771,0.269653,8671,0.123255,0.026011,24,4,-1.00,40,8,4,1,50,0.9,0.8,0.5,0.3,69371,52134,11499,1.21,7.67,103.83,2.07
9222,122.38,0.110181,0.279129,9247,0.122355,0.025734,24,4,-1.00,40,8,6,1,30,0.9,0.8,0.5,0.3,69371,58551,12006,1.19,6.96,114.23,1.42
6815,66.20,0.113826,0.297389,6829,0.131374,0.029178,24,4,-1.00,40,8,6,1,50,0.9,0.8,0.5,0.3,69371,42722,8825,1.20,7.04,57.96,1.90
12331,219.52,0.106714,0.249294,12399,0.124015,0.027838,24,4,-1.00,40,10,4,1,30,0.9,0.8,0.5,0.3,69371,92022,16622,1.19,9.29,209.04,2.79
8991,125.04,0.111609,0.267965,9014,0.121530,0.025441,24,4,-1.00,40,10,4,1,50,0.9,0.8,0.5,0.3,69371,65157,12074,1.20,9.30,114.54,1.92
9615,134.65,0.109716,0.275936,9638,0.120690,0.024996,24,4,-1.00,40,10,6,1,30,0.9,0.8,0.5,0.3,69371,73300,12607,1.18,8.53,124.94,1.86
7092,75.30,0.113878,0.295141,7105,0.130310,0.028709,24,4,-1.00,40,10,6,1,50,0.9,0.8,0.5,0.3,69371,53463,9269,1.20,8.42,65.68,2.12
12959,246.72,0.106164,0.243978,13032,0.120977,0.026531,24,4,-1.00,40,12,4,1,30,0.9,0.8,0.5,0.3,69371,110457,17791,1.20,11.12,234.40,3.08
9490,142.23,0.111494,0.264696,9520,0.119336,0.024547,24,4,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,69371,78247,12939,1.20,11.09,129.94,2.07
10058,151.03,0.109258,0.272891,10090,0.118900,0.024330,24,4,-1.00,40,12,6,1,30,0.9,0.8,0.5,0.3,69371,88041,13418,1.19,10.09,139.75,2.84
7421,87.60,0.113552,0.292828,7445,0.128438,0.027902,24,4,-1.00,40,12,6,1,50,0.9,0.8,0.5,0.3,69371,64216,9858,1.20,9.96,76.44,2.12
10129,149.98,0.109707,0.260888,10162,0.117922,0.023958,24,4,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,57610,60800,13524,1.18,7.46,141.34,2.23
8756,114.72,0.111338,0.269107,8783,0.122940,0.025948,24,4,-1.00,50,8,4,1,50,0.9,0.8,0.5,0.3,57610,54244,11622,1.19,8.03,105.50,2.05
7706,87.30,0.112768,0.292180,7721,0.127917,0.027606,24,4,-1.00,50,8,6,1,30,0.9,0.8,0.5,0.3,57610,47256,10013,1.17,6.83,79.30,2.13
6839,66.10,0.113727,0.299275,6853,0.131229,0.029066,24,4,-1.00,50,8,6,1,50,0.9,0.8,0.5,0.3,57610,44020,8872,1.18,6.71,58.21,2.82
10535,165.22,0.109397,0.258781,10580,0.116434,0.023468,24,4,-1.00,50,10,4,1,30,0.9,0.8,0.5,0.3,57610,75970,14233,1.20,9.15,154.87,2.35
9076,126.80,0.111295,0.266728,9104,0.121212,0.025317,24,4,-1.00,50,10,4,1,50,0.9,0.8,0.5,0.3,57610,67789,12179,1.21,9.20,116.39,2.09
8023,98.02,0.111706,0.287628,8038,0.126278,0.026954,24,4,-1.00,50,10,6,1,30,0.9,0.8,0.5,0.3,57610,59173,10544,1.20,8.25,88.57,2.10
7110,75.80,0.113220,0.295859,7123,0.130252,0.028690,24,4,-1.00,50,10,6,1,50,0.9,0.8,0.5,0.3,57610,55080,9301,1.19,8.31,66.30,1.81
11161,189.21,0.109129,0.255142,11209,0.117431,0.024144,24,4,-1.00,50,12,4,1,30,0.9,0.8,0.5,0.3,57610,91121,15283,1.15,10.84,177.22,3.08
9588,143.70,0.111145,0.264175,9623,0.119140,0.024453,24,4,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,57610,81368,13040,1.20,10.81,131.69,2.24
8426,111.17,0.111324,0.284324,8451,0.124751,0.026527,24,4,-1.00,50,12,6,1,30,0.9,0.8,0.5,0.3,57610,71036,11228,1.20,9.79,100.18,1.59
7453,87.34,0.113120,0.293286,7476,0.128266,0.027840,24,4,-1.00,50,12,6,1,50,0.9,0.8,0.5,0.3,57610,66132,9879,1.18,9.69,76.47,1.95
15334,353.53,0.094561,0.239970,15401,0.112609,0.023968,24,6,-1.00,30,8,4,1,30,0.9,0.8,0.5,0.3,114269,106218,22011,1.22,7.24,345.07,2.71
9536,157.56,0.101376,0.269465,9558,0.116825,0.024576,24,6,-1.00,30,8,4,1,50,0.9,0.8,0.5,0.3,114269,60945,13788,1.23,7.26,149.07,2.16
12129,228.76,0.097546,0.259028,12172,0.122990,0.028271,24,6,-1.00,30,8,6,1,30,0.9,0.8,0.5,0.3,114269,87184,16863,1.21,6.56,220.99,3.55
7376,92.64,0.103379,0.291592,7391,0.126635,0.028071,24,6,-1.00,30,8,6,1,50,0.9,0.8,0.5,0.3,114269,48990,10281,1.23,6.63,84.78,2.08
15886,380.57,0.094548,0.236981,15960,0.111181,0.023480,24,6,-1.00,30,10,4,1,30,0.9,0.8,0.5,0.3,114269,132706,23082,1.23,8.89,370.45,4.49
9943,175.52,0.100934,0.265911,9977,0.115283,0.023988,24,6,-1.00,30,10,4,1,50,0.9,0.8,0.5,0.3,114269,76251,14541,1.24,8.77,165.51,2.04
12560,248.89,0.096951,0.253504,12603,0.120730,0.027272,24,6,-1.00,30,10,6,1,30,0.9,0.8,0.5,0.3,114269,108748,17645,1.19,8.11,239.59,3.18
7715,104.03,0.103250,0.287827,7730,0.125314,0.027579,24,6,-1.00,30,10,6,1,50,0.9,0.8,0.5,0.3,114269,61191,10839,1.23,8.12,94.68,2.03
16640,418.70,0.094484,0.233609,16726,0.118367,0.027237,24,6,-1.00,30,12,4,1,30,0.9,0.8,0.5,0.3,114269,159424,24648,1.19,10.53,406.98,4.47
10476,201.46,0.101341,0.262396,10524,0.122091,0.027440,24,6,-1.00,30,12,4,1,50,0.9,0.8,0.5,0.3,114269,91552,15608,1.23,10.47,189.76,2.28
13104,276.51,0.096193,0.249848,13156,0.118895,0.026409,24,6,-1.00,30,12,6,1,30,0.9,0.8,0.5,0.3,114269,130570,18769,1.23,9.71,265.57,2.88
8063,117.98,0.102290,0.279629,8078,0.123195,0.026884,24,6,-1.00,30,12,6,1,50,0.9,0.8,0.5,0.3,114269,73511,11575,1.21,9.41,107.36,1.85
13392,289.31,0.097231,0.248445,13445,0.117285,0.025832,24,6,-1.00,40,8,4,1,30,0.9,0.8,0.5,0.3,88718,89473,19482,1.21,6.82,281.28,1.82
9502,157.45,0.101492,0.270965,9529,0.116923,0.024628,24,6,-1.00,40,8,4,1,50,0.9,0.8,0.5,0.3,88718,61397,13769,1.23,6.81,149.41,2.19
10224,170.73,0.100286,0.272630,10252,0.115637,0.024037,24,6,-1.00,40,8,6,1,30,0.9,0.8,0.5,0.3,88718,69381,14366,1.21,6.08,163.44,2.37
7333,91.34,0.103546,0.294528,7343,0.126809,0.028196,24,6,-1.00,40,8,6,1,50,0.9,0.8,0.5,0.3,88718,49091,10223,1.21,6.18,83.95,1.84
13900,316.32,0.097046,0.245147,13963,0.115353,0.024964,24,6,-1.00,40,10,4,1,30,0.9,0.8,0.5,0.3,88718,111779,20513,1.23,8.31,306.78,3.30
9914,175.00,0.100856,0.266797,9950,0.115310,0.024028,24,6,-1.00,40,10,4,1,50,0.9,0.8,0.5,0.3,88718,76812,14517,1.22,8.35,165.43,2.25
10650,189.90,0.099876,0.269049,10691,0.114406,0.023527,24,6,-1.00,40,10,6,1,30,0.9,0.8,0.5,0.3,88718,86647,15117,1.23,7.56,181.11,1.49
7656,102.00,0.103312,0.290321,7675,0.125566,0.027682,24,6,-1.00,40,10,6,1,50,0.9,0.8,0.5,0.3,88718,61329,10764,1.21,7.57,93.22,2.18
14672,354.81,0.096807,0.242411,14740,0.113439,0.024208,24,6,-1.00,40,12,4,1,30,0.9,0.8,0.5,0.3,88718,134214,22025,1.21,9.85,343.75,3.74
10458,200.27,0.101036,0.262877,10498,0.121630,0.027222,24,6,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,88718,92248,15581,1.22,9.76,189.29,2.45
11132,214.90,0.099297,0.263213,11177,0.125216,0.029104,24,6,-1.00,40,12,6,1,30,0.9,0.8,0.5,0.3,88718,103997,16129,1.22,9.05,204.63,3.09
7997,115.87,0.102821,0.285483,8014,0.123634,0.027119,24,6,-1.00,40,12,6,1,50,0.9,0.8,0.5,0.3,88718,73670,11487,1.23,8.95,105.69,1.83
11359,221.70,0.099894,0.259186,11403,0.123765,0.028529,24,6,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,72964,72800,16615,1.22,6.53,213.95,3.11
9590,158.28,0.100852,0.269562,9620,0.116658,0.024549,24,6,-1.00,50,8,4,1,50,0.9,0.8,0.5,0.3,72964,63248,13858,1.20,6.48,150.60,2.09
8465,121.01,0.102520,0.285465,8489,0.122198,0.026589,24,6,-1.00,50,8,6,1,30,0.9,0.8,0.5,0.3,72964,55052,11926,1.23,5.90,113.88,1.67
7380,91.65,0.103221,0.294086,7394,0.126686,0.028138,24,6,-1.00,50,8,6,1,50,0.9,0.8,0.5,0.3,72964,50172,10276,1.22,5.87,84.56,2.06
11833,245.23,0.098958,0.252474,11870,0.121186,0.027456,24,6,-1.00,50,10,4,1,30,0.9,0.8,0.5,0.3,72964,91012,17579,1.21,7.92,236.10,2.43
9965,176.03,0.100351,0.266100,9998,0.115122,0.023966,24,6,-1.00,50,10,4,1,50,0.9,0.8,0.5,0.3,72964,79117,14576,1.21,8.02,166.80,1.92
8825,134.81,0.102182,0.282762,8846,0.120473,0.025804,24,6,-1.00,50,10,6,1,30,0.9,0.8,0.5,0.3,72964,68769,12573,1.22,7.09,126.49,2.11
7666,102.05,0.103268,0.291031,7681,0.125654,0.027724,24,6,-1.00,50,10,6,1,50,0.9,0.8,0.5,0.3,72964,62683,10793,1.23,7.12,93.69,1.82
12560,277.56,0.099030,0.250943,12609,0.119258,0.026517,24,6,-1.00,50,12,4,1,30,0.9,0.8,0.5,0.3,72964,109267,18958,1.22,9.35,266.99,3.01
10507,201.36,0.100465,0.262145,10548,0.122326,0.027629,24,6,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,72964,94996,15635,1.19,9.25,190.92,2.53
9254,153.90,0.101588,0.278483,9279,0.118428,0.025018,24,6,-1.00,50,12,6,1,30,0.9,0.8,0.5,0.3,72964,82571,13464,1.21,8.58,144.11,1.84
8010,115.95,0.102517,0.287241,8027,0.123668,0.027142,24,6,-1.00,50,12,6,1,50,0.9,0.8,0.5,0.3,72964,75292,11503,1.23,8.56,106.16,2.13
